driver_id,total_fare,avg_distance
11,896.18,19.58909090909091
59,359.62,24.412857142857145
22,935.1499999999999,28.031333333333336
31,743.16,17.982999999999997
19,1030.81,24.11909090909091
23,700.2099999999999,33.687777777777775
53,1146.1,19.854615384615382
92,872.84,28.58454545454546
58,1369.1600000000003,23.44176470588235
48,1299.49,31.68857142857143
84,805.5200000000001,27.418333333333333
24,835.3300000000002,28.876000000000005
9,666.13,20.846
13,1247.29,29.471333333333337
91,687.4000000000001,21.983333333333334
