driver_id,total_fare,avg_distance
69,1498.1000000000001,31.653750000000002
42,1401.1200000000001,28.754
73,1065.8000000000002,27.87333333333333
64,1489.38,27.341250000000002
71,673.42,30.167777777777776
98,884.1400000000002,30.889
31,839.5799999999999,18.743333333333332
18,1374.19,22.67411764705882
46,912.8800000000001,22.496363636363636
78,591.16,17.852857142857143
68,978.1800000000001,29.282857142857146
90,805.62,25.996
41,1108.23,28.60266666666666
81,1119.8300000000002,29.950833333333335
88,801.38,21.937857142857144
49,1314.74,26.925294117647056
4,1210.2800000000002,19.637272727272723
12,1339.32,24.442142857142862
83,907.9799999999999,32.22363636363636
